"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
8.4770772815987e-30,0.375512945741266,0.421,0.312,1.62675113033879e-25,"CAMK2G"
8.81364405894917e-30,0.332644844613477,0.599,0.492,1.69133829491235e-25,"MRPL45"
9.12876350309712e-30,0.482091758618124,0.294,0.202,1.75180971624434e-25,"CBFA2T3"
9.18272991369571e-30,0.357747070872572,0.475,0.366,1.76216587043821e-25,"GTF2F2"
1.15682540575993e-29,-0.306301143914483,0.737,0.759,2.21994795365331e-25,"CGGBP1"
1.17603120395826e-29,0.294761124183038,0.602,0.488,2.2568038803959e-25,"UBE2G1"
1.30215706071806e-29,0.294790979111626,0.738,0.645,2.49883939951795e-25,"XRCC6"
1.65417051869008e-29,0.298110485148849,0.368,0.266,3.17435322536627e-25,"BEX1"
2.04727317526885e-29,0.267695198403379,0.745,0.655,3.92871722334092e-25,"PRMT1"
2.17066988886552e-29,0.377979737495828,0.457,0.352,4.16551551673293e-25,"RRP1"
2.20626042156735e-29,-0.713657236322864,0.226,0.303,4.23381374898775e-25,"MTG1"
3.22010569018417e-29,-1.09519726028442,0.08,0.141,6.17938281946342e-25,"MSH5"
6.11133257500928e-29,0.257074918320908,0.639,0.53,1.17276472114428e-24,"DEAF1"
6.55548555122181e-29,0.847049707327026,0.119,0.061,1.25799767727947e-24,"PWP2"
7.52709880219435e-29,0.322905895711418,0.424,0.316,1.4444502601411e-24,"SPNS3"
8.58906031346503e-29,0.317425359280751,0.59,0.483,1.64824067415394e-24,"AP2B1"
9.77115607289827e-29,0.28135331996647,0.588,0.474,1.87508485038918e-24,"INO80E"
1.23745122769356e-28,0.253586705698299,0.744,0.649,2.37466890594395e-24,"SNRNP70"
1.32647921186212e-28,0.404262336787387,0.331,0.233,2.5455136075634e-24,"SND1"
1.75396244374203e-28,0.397488647799199,0.392,0.29,3.36585392954095e-24,"FBRSL1"
2.11028799417212e-28,0.252413546080866,0.731,0.637,4.0496426608163e-24,"SYNGR1"
2.4114532673567e-28,0.386518847083217,0.364,0.264,4.62757882005751e-24,"ERVK3-1"
3.1374848642745e-28,-0.309000745154305,0.732,0.756,6.02083345454277e-24,"SMIM4"
3.44684393725637e-28,-0.263025674226189,0.779,0.798,6.61449351559498e-24,"UBE2M"
4.1601709727343e-28,-0.56886631735914,0.303,0.377,7.98336809667713e-24,"FBXL5"
5.46739131385674e-28,0.286850652005561,0.563,0.458,1.04919239312911e-23,"WDR18"
6.65864210060128e-28,0.428846563009146,0.297,0.206,1.27779341910539e-23,"STX8"
7.79847864873344e-28,0.261505235290855,0.656,0.542,1.49652805269195e-23,"BRI3BP"
1.0729675713544e-27,0.445165629183951,0.258,0.172,2.0590247694291e-23,"SCARB1"
1.07791241392567e-27,0.378729366648263,0.317,0.221,2.06851392232336e-23,"MACROD1"
1.30717071085923e-27,0.294804500071126,0.482,0.373,2.50846059413885e-23,"FOXN3"
1.55038851218708e-27,0.315587912625945,0.544,0.439,2.975195554887e-23,"HSH2D"
1.71770580455778e-27,0.251142454574532,0.784,0.688,3.29627743894638e-23,"GLRX"
1.76620569234123e-27,0.288453093297838,0.599,0.489,3.38934872360282e-23,"ETFA"
1.84731224004229e-27,0.766160727467602,0.125,0.067,3.54499218864115e-23,"ABHD16A"
2.34805288789462e-27,0.444177410954989,0.272,0.184,4.50591349186978e-23,"BRE"
3.41887902638241e-27,0.266551416992716,0.692,0.592,6.56082885162784e-23,"TXNDC12"
4.04625961262381e-27,0.51200610803281,0.238,0.158,7.7647721966251e-23,"IL3RA"
4.52018337680028e-27,0.328162012520083,0.382,0.279,8.67423190007973e-23,"SYNC"
4.67963515362109e-27,0.369238910897059,0.451,0.353,8.98021985979888e-23,"C11orf1"
4.71578231262423e-27,0.374098243434273,0.447,0.347,9.0495862579259e-23,"NOTCH1"
4.82169566670085e-27,0.257711735476649,0.678,0.574,9.25283398439894e-23,"HADHA"
7.19293732023823e-27,0.364733177800046,0.442,0.342,1.38032467175372e-22,"HEXB"
8.06248658805947e-27,0.269394116556643,0.75,0.653,1.54719117624861e-22,"PDIA3"
8.06820880919361e-27,0.315120601789264,0.653,0.569,1.54828927048425e-22,"GLUL"
8.83350329217177e-27,0.344885104667766,0.463,0.36,1.69514928176776e-22,"TUBB6"
1.03956547821477e-26,0.27517749356613,0.654,0.558,1.99492615269414e-22,"C10orf54"
1.06970032779561e-26,0.250966825614196,0.666,0.562,2.05275492903977e-22,"PAK2"
1.10883958435221e-26,0.300487525285219,0.639,0.552,2.1278631623719e-22,"HOPX"
1.15222133163498e-26,0.564489554783361,0.216,0.14,2.21111273540753e-22,"CTDP1"
1.21356592553813e-26,0.341061732789458,0.467,0.366,2.32883301110767e-22,"PRKCSH"
