"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.22533395984881e-128,-0.719207375757283,0.551,0.671,4.27041586894986e-124,"FAM117A"
2.28649461758681e-128,0.293813874692927,0.997,0.992,4.38778317114909e-124,"RAN"
2.81626946959447e-128,0.713137992425119,0.638,0.445,5.4044211121518e-124,"TESC"
4.32480135590164e-128,0.525275011201529,0.803,0.63,8.29929380197524e-124,"NOP16"
4.3339913151639e-128,-0.683432700534598,0.739,0.78,8.31692933379952e-124,"RNASEK"
5.56973657317934e-128,-0.610108611452605,0.673,0.766,1.06883244839312e-123,"PYCARD"
1.25316869075907e-125,0.251794804142883,0.995,0.986,2.40483071756665e-121,"COX6A1"
4.33212588188254e-124,0.440507447103408,0.873,0.749,8.31334956733259e-120,"AK2"
7.99926088828973e-124,0.344998629964104,0.969,0.922,1.5350581644628e-119,"CNPY2"
8.97738299254198e-124,-0.769708246552005,0.554,0.658,1.72275979626881e-119,"RCSD1"
2.20382983998991e-123,0.348100977506485,0.964,0.918,4.22914946294063e-119,"PGAM1"
3.15684188463793e-123,0.3615517618536,0.992,0.98,6.05797957662018e-119,"CALR"
6.30621332073209e-123,-1.12216828234751,0.28,0.435,1.21016233624849e-118,"TNFSF10"
1.13950420001324e-122,-0.366204104567505,0.939,0.946,2.1867085598254e-118,"YWHAZ"
2.03475209211765e-122,0.523522175747156,0.775,0.6,3.90468926477378e-118,"YIF1A"
6.63365224210367e-122,0.373281278678074,0.945,0.867,1.27299786525969e-117,"APRT"
2.45078462442211e-121,0.605793804598539,0.684,0.487,4.70305569426602e-117,"EMG1"
3.52025114979664e-121,0.507392057912737,0.8,0.637,6.75536195645975e-117,"ISOC2"
4.18920100869262e-121,0.307395865380886,0.976,0.942,8.03907673568114e-117,"SPCS1"
5.37059937001452e-121,0.318506523559263,0.968,0.929,1.03061801910579e-116,"NDUFS8"
2.10906093843668e-120,-2.81852702231384,0.023,0.12,4.04728794085998e-116,"ABI3"
1.10825103726539e-119,0.299754445992612,0.985,0.967,2.12673374051229e-115,"PEBP1"
2.80679844439117e-119,-1.64614787027192,0.11,0.249,5.38624621478665e-115,"GPR84"
2.95550487364981e-119,0.331007698030854,0.965,0.908,5.67161385253398e-115,"MRPL20"
3.04026823234127e-119,-1.09746722047743,0.303,0.45,5.8342747378629e-115,"CTSH"
1.60207762801011e-118,-0.54812936061489,0.67,0.762,3.07438696815141e-114,"SOCS2"
4.75031616815908e-118,1.05461217461618,0.362,0.187,9.11585672669728e-114,"BZRAP1"
1.13767703408992e-117,-2.71200732910901,0.022,0.118,2.18320222841855e-113,"GBP1"
1.38751907780401e-117,0.441583115522137,0.874,0.757,2.6626491103059e-113,"TAF9"
2.47805233452332e-117,0.397242506198624,0.9,0.793,4.75538242995025e-113,"CENPV"
2.70096871528562e-117,0.292668500973075,0.984,0.949,5.18315896463311e-113,"NDUFS6"
1.31482300560015e-116,-1.07210780676135,0.278,0.428,2.52314534774668e-112,"SEPT1"
1.66133035962634e-116,0.262835100246238,0.99,0.971,3.18809296012294e-112,"AURKAIP1"
1.69906827770007e-116,0.309409399657087,0.976,0.934,3.26051202490644e-112,"MINOS1"
2.36694677847389e-116,-0.548033068787591,0.626,0.738,4.54217086789139e-112,"CRIP1"
4.45614532833119e-116,0.419618550690583,0.887,0.765,8.55134288506755e-112,"RILPL2"
1.44158106565511e-115,-0.310979878233533,0.99,0.992,2.76639406499216e-111,"HLA-B"
2.44055795487044e-115,0.347881857449112,0.966,0.931,4.68343071539638e-111,"GSPT1"
7.67969594708065e-115,0.460010514537318,0.841,0.71,1.47373365224478e-110,"APOA1BP"
1.96234453812039e-114,0.374810905951732,0.949,0.885,3.76573916865303e-110,"PSMB7"
2.51119061954767e-114,0.625536994601135,0.621,0.425,4.81897479891199e-110,"POLR3H"
2.76704370993245e-114,0.287994863101609,0.988,0.959,5.30995687936037e-110,"EIF5B"
9.31457064531926e-114,0.765028352866166,0.396,0.216,1.78746610683677e-109,"CST7"
2.13652744863791e-113,-1.17936302566599,0.223,0.37,4.09999617393615e-109,"EVI2B"
7.3377667711678e-113,0.424410157732308,0.882,0.762,1.4081174433871e-108,"C20orf27"
1.9657812001979e-112,0.628207008180801,0.609,0.406,3.77233412317977e-108,"PPIF"
9.86225792169225e-112,0.433719375166195,0.899,0.806,1.89256729517274e-107,"TOMM40"
1.72642287023145e-110,0.356772786135458,0.933,0.851,3.31300548797415e-106,"C19orf24"
2.46358526449084e-110,0.360013552803399,0.969,0.912,4.72762012255791e-106,"DCTPP1"
3.94566891103353e-110,0.288264543556722,0.982,0.959,7.57173864027334e-106,"NDUFB8"
4.78726820427865e-110,0.385633564203945,0.924,0.835,9.18676768401072e-106,"NAA10"
1.17348095955367e-109,-0.295344239090544,0.985,0.99,2.25190996138349e-105,"GMFG"
2.44710872436024e-109,-1.35649800344779,0.171,0.312,4.6960016420473e-105,"C1orf21"
5.90221927147949e-109,0.995291437669943,0.365,0.194,1.13263587819691e-104,"MLC1"
3.33512850744872e-108,0.877205408301498,0.411,0.231,6.40011160579409e-104,"TRGC1"
3.39624886813907e-108,0.686477143940268,0.508,0.317,6.51740157795887e-104,"MFSD12"
4.31523459033672e-108,0.388707033707086,0.903,0.81,8.28093517885617e-104,"EI24"
5.71987082652448e-108,0.305840669407333,0.964,0.906,1.09764321161005e-103,"C19orf70"
1.44152764735262e-107,0.287606100404389,0.991,0.979,2.76629155526968e-103,"SF3B6"
1.0687398800286e-106,-0.558529184692795,0.629,0.721,2.05091182977488e-102,"SNCA"
2.12163086384563e-106,-0.748732411315407,0.497,0.605,4.07140962771976e-102,"LTA4H"
3.75195007717053e-106,0.352712081588291,0.921,0.848,7.19999219809025e-102,"MRPS15"
9.93364049918468e-106,0.306732653712575,0.957,0.904,1.90626561179354e-101,"MRPL11"
1.17895216812897e-105,0.323301008846847,0.993,0.979,2.26240921063949e-101,"NCL"
1.56014051941296e-104,0.568485123527623,0.695,0.522,2.99390965675347e-100,"NEK6"
3.17066251166708e-104,0.916949757261855,0.365,0.195,6.08450135988912e-100,"GFOD1"
3.33355747799859e-104,0.415349665466955,0.873,0.755,6.3970968002793e-100,"YDJC"
3.58518822840188e-104,0.381921651812946,0.921,0.825,6.87997621030322e-100,"MLEC"
6.20023678532722e-104,0.67419126902655,0.544,0.353,1.18982543910429e-99,"FAM162A"
