"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.65524875117707e-133,1.31369654596681,0.73,0.341,3.17642235350881e-129,"8","OS9"
1.06289391180291e-132,1.11913478946065,0.79,0.365,2.03969341674978e-128,"8","ARL1"
1.09089361737178e-132,0.578945370002043,0.998,0.968,2.09342485173645e-128,"8","CD63"
1.26135279718049e-132,1.13092781750579,0.955,0.688,2.42053601778936e-128,"8","IFITM1"
1.74520823190979e-131,0.844766750119248,0.97,0.763,3.34905459703489e-127,"8","RPL7L1"
2.31945172411538e-130,0.919589159191413,0.977,0.813,4.45102785857741e-126,"8","HLA-DMA"
5.37743089353355e-128,0.848397219455853,0.954,0.685,1.03192898846909e-123,"8","LAPTM4A"
1.55777954187425e-127,0.95835137018472,0.903,0.567,2.98937894085669e-123,"8","EXOSC8"
2.54932728343182e-127,1.07582962359138,0.824,0.413,4.89215905690567e-123,"8","DCAF13"
4.05608853980772e-127,0.530290196972725,1,0.989,7.78363390789101e-123,"8","MYL6"
5.14726909044785e-127,1.14826403270388,0.659,0.267,9.87760938456941e-123,"8","SAPCD2"
6.75106122875957e-127,0.924122434344151,0.933,0.596,1.29552864979896e-122,"8","UNC50"
1.48438886835632e-126,0.580694668783619,0.995,0.929,2.84854223837578e-122,"8","C14orf166"
1.32434676926173e-125,1.23641994518253,0.501,0.166,2.54142145021326e-121,"8","SNX2"
3.00584072227088e-124,1.08619948092603,0.755,0.343,5.76820834603782e-120,"8","GPN1"
3.22374318582125e-123,1.01823853876533,0.858,0.477,6.18636317359098e-119,"8","AAMP"
6.12647291304313e-123,0.684832739871405,0.998,0.906,1.17567015201298e-118,"8","ATP5B"
1.40762595789458e-122,0.538508057327685,1,0.985,2.7012342131997e-118,"8","GMFG"
5.19311466704885e-122,1.09088704172851,0.748,0.347,9.96558704606674e-118,"8","RPF2"
1.36796852003399e-121,0.686662038357753,0.991,0.847,2.62513158994522e-117,"8","PSMC5"
1.71608484472326e-121,0.958849791770509,0.858,0.45,3.29316681702394e-117,"8","TPX2"
3.03098270437295e-121,0.421548433072911,0.999,0.991,5.81645580969169e-117,"8","HNRNPC"
5.38328356478707e-121,0.917770015003732,0.935,0.651,1.03305211608264e-116,"8","DARS"
8.28333328237184e-121,0.690092265035895,0.992,0.894,1.58957165688716e-116,"8","SSR1"
2.10772703447124e-120,1.39379792063505,0.43,0.136,4.04472817915032e-116,"8","NEK2"
2.47848848412898e-120,1.18516655428517,0.559,0.204,4.7562194010435e-116,"8","GOLPH3L"
5.43624197387124e-120,0.831083658402086,0.957,0.68,1.04321483478589e-115,"8","RUVBL2"
1.26595281891457e-119,1.03456920371347,0.951,0.691,2.42936345949706e-115,"8","UBE2C"
2.34856674867097e-119,0.999490242760059,0.836,0.448,4.5068995906996e-115,"8","MCTS1"
2.82076486290507e-119,0.909258114468283,0.923,0.634,5.41304777191483e-115,"8","NOP58"
4.57828845275927e-119,0.999097457930245,0.87,0.527,8.78573554084504e-115,"8","PRPF31"
5.37348602523223e-119,1.15847210780979,0.69,0.304,1.03117196824207e-114,"8","PSMC4"
6.3301386509284e-119,1.13153164742956,0.713,0.321,1.21475360711316e-114,"8","RTCB"
7.8848371601476e-119,1.03297883276868,0.85,0.466,1.51310025103232e-114,"8","CCNH"
2.08902483340191e-118,0.943323864130371,0.93,0.629,4.00883865529827e-114,"8","MANF"
4.31291309244711e-118,0.596253672497587,0.991,0.924,8.27648022440601e-114,"8","PSMB1"
3.83792646982829e-117,0.960278704540196,0.893,0.55,7.36498089560049e-113,"8","PSMD12"
5.84285813875929e-117,0.784336278380583,0.951,0.681,1.12124447682791e-112,"8","COPS5"
6.83687956445787e-117,0.90735835096125,0.927,0.653,1.31199718841946e-112,"8","BUB3"
2.25915740854759e-114,1.09576595181004,0.682,0.296,4.33532306700283e-110,"8","PRMT5"
5.21619301958608e-114,1.09474482247966,0.69,0.301,1.00098744045857e-109,"8","DEPDC1B"
6.8573800591437e-114,0.847835231647002,0.939,0.645,1.31593123334968e-109,"8","SEPT7"
4.31081911260518e-113,0.617848269914956,0.996,0.942,8.27246187708934e-109,"8","HSPD1"
4.46493958886148e-113,0.571440219047349,0.997,0.928,8.56821907102518e-109,"8","HNRNPD"
1.37672000936637e-112,1.13131556598507,0.573,0.218,2.64192569797406e-108,"8","UTP6"
3.25187194528828e-112,1.2663080887184,0.467,0.162,6.24034226300821e-108,"8","FAM64A"
6.95573768113264e-112,1.15840851795112,0.661,0.289,1.33480606100935e-107,"8","SRP68"
1.10304143698456e-111,1.65969715325722,0.261,0.063,2.11673651757336e-107,"8","SPA17"
2.74821357661488e-111,1.02552056605233,0.684,0.291,5.27382185352395e-107,"8","COQ5"
6.94916871625825e-111,0.925341548775029,0.88,0.533,1.33354547664996e-106,"8","MDH1"
6.99410033795583e-111,1.32388524458508,0.407,0.129,1.34216785485372e-106,"8","COMMD10"
8.38481593147673e-111,0.766321558408516,0.955,0.7,1.60904617725039e-106,"8","TECR"
1.25361348688672e-110,0.945280376866702,0.851,0.475,2.40568428133562e-106,"8","PUF60"
4.50920001800895e-110,0.825166044346272,0.942,0.65,8.65315483455917e-106,"8","NOSIP"
1.44535370300668e-109,1.03261245533106,0.71,0.323,2.77363375606982e-105,"8","LTV1"
2.96102804744974e-109,0.934309471479863,0.857,0.499,5.68221282305604e-105,"8","EXOSC7"
3.25075656856009e-109,0.492935960604898,0.999,0.975,6.23820185506681e-105,"8","RBM3"
4.84595530356987e-109,0.406218966153438,1,0.994,9.29938822755059e-105,"8","LSM7"
1.02122911114137e-108,0.561219327245249,0.997,0.93,1.95973866428029e-104,"8","ZC3H15"
1.357960037342e-108,0.53168226064813,0.998,0.942,2.6059253116593e-104,"8","PPP1CA"
9.49901038135873e-108,0.91955778124581,0.89,0.538,1.82286009218274e-103,"8","DNAJA1"
1.49313337691215e-107,0.968727809627224,0.825,0.444,2.86532295029441e-103,"8","DEGS1"
2.11621430090557e-107,0.553139048901319,0.991,0.934,4.06101524343778e-103,"8","PRDX6"
2.32227470700632e-107,0.752190926092908,0.949,0.72,4.45644516274513e-103,"8","PSMA3"
1.13765171054756e-106,0.5526496848878,0.996,0.947,2.18315363254077e-102,"8","PA2G4"
3.74997654478304e-106,0.396512065594515,1,0.997,7.19620498943866e-102,"8","MTDH"
6.25324824221927e-106,1.05624809495367,0.736,0.371,1.19999833768188e-101,"8","PDIA4"
7.06370210725553e-106,0.795016022390698,0.938,0.641,1.35552443438234e-101,"8","MRPL13"
1.61820244104275e-105,0.906545857045506,0.852,0.502,3.10533048436103e-101,"8","WDR77"
1.24312898264915e-104,0.620491100268148,0.979,0.842,2.38556451770371e-100,"8","SKP1"
2.779329482756e-104,0.59926467363313,0.998,0.919,5.33353327740876e-100,"8","DCXR"
3.10004639073304e-104,0.890034719855878,0.886,0.567,5.9489890238167e-100,"8","MAPRE1"
6.10261760971913e-104,0.64880592533318,0.982,0.838,1.1710923193051e-99,"8","SNRPB2"
8.98123472402487e-104,1.19274273470271,0.478,0.172,1.72349894354037e-99,"8","EMC2"
1.2883392759972e-103,0.701442456268493,0.974,0.776,2.47232307063862e-99,"8","VDAC3"
1.74926491937082e-103,1.02185377875268,0.762,0.391,3.35683938027261e-99,"8","WDR46"
2.09249330716312e-103,0.908908564021326,0.821,0.443,4.01549465644602e-99,"8","AURKB"
5.563689791539e-102,1.03460482337133,0.546,0.206,1.06767207099633e-97,"8","PSMC2"
6.49276263570696e-102,0.563387162866444,0.99,0.903,1.24596114979217e-97,"8","ATP5C1"
1.2520817591034e-101,1.04348286944744,0.591,0.241,2.40274489571943e-97,"8","TNFAIP8L2"
3.49260559400104e-101,0.604881938920195,0.982,0.833,6.702310134888e-97,"8","THOC7"
4.00983277911252e-101,0.443529548336157,1,0.973,7.69486910311692e-97,"8","SNRPB"
4.19297137112454e-101,0.965371231389331,0.778,0.402,8.04631206118799e-97,"8","PNO1"
4.65234873542682e-101,0.444832972260998,1,0.988,8.92785722328407e-97,"8","STMN1"
5.7210866926273e-101,0.70155621838634,0.985,0.887,1.09787653631518e-96,"8","IFITM3"
3.93532662264824e-100,1.01294559980287,0.677,0.307,7.55189178886198e-96,"8","KAT5"
1.6262708072488e-99,0.768694929768546,0.95,0.695,3.12081367911045e-95,"8","NIFK"
6.94765331110003e-99,0.755044001161485,0.952,0.685,1.3332546704001e-94,"8","NANS"
1.02637419466783e-98,0.756754357482718,0.938,0.675,1.96961207956756e-94,"8","HSD17B10"
1.58424029337929e-98,0.594617449208171,0.989,0.908,3.04015712299486e-94,"8","CANX"
1.71273605403346e-98,0.544272061076476,0.993,0.92,3.28674048769021e-94,"8","RBM8A"
3.68176954158122e-98,0.746095266630437,0.938,0.591,7.06531575029436e-94,"8","MKI67"
4.96339017641308e-98,0.637346949195998,0.978,0.801,9.5247457485367e-94,"8","GSTO1"
1.08078710032508e-97,0.612658409585531,0.995,0.893,2.07403044552382e-93,"8","ANP32E"
5.88021009396909e-97,0.646748043776343,0.976,0.8,1.12841231703267e-92,"8","SYNCRIP"
1.13854487409878e-96,1.01499767044928,0.698,0.335,2.18486761339557e-92,"8","PSMD2"
1.82507319280039e-96,0.799618777115586,0.897,0.577,3.50231545698395e-92,"8","GAR1"
3.59837634269769e-96,0.799640598982349,0.907,0.613,6.90528420163686e-92,"8","COPZ1"
4.14249017446575e-96,0.924586702729613,0.772,0.397,7.94943864479978e-92,"8","AASDHPPT"
4.53983058569362e-96,0.972856934096603,0.754,0.381,8.71193489394605e-92,"8","DCPS"
2.02852133372142e-95,1.16689509801586,0.439,0.159,3.89273243941141e-91,"8","PSRC1"
3.02681934734389e-95,0.943457160796616,0.702,0.33,5.80846632755292e-91,"8","NGDN"
6.1548811190332e-95,0.883501784590041,0.877,0.548,1.18112168674247e-90,"8","RABGGTB"
1.03773864137481e-94,1.05443546138532,0.518,0.203,1.99142045279826e-90,"8","CTSS"
1.76735294405695e-94,0.75365798663815,0.929,0.658,3.39155029964529e-90,"8","ECH1"
5.24414208663389e-94,0.531705512792276,0.987,0.9,1.00635086642504e-89,"8","EIF3M"
5.35330993420781e-94,0.878250145149731,0.823,0.454,1.02730017637448e-89,"8","KIF20B"
8.1263054686283e-94,1.01487659793555,0.548,0.217,1.55943801942977e-89,"8","ANXA4"
1.08099734441702e-92,0.815470394232437,0.88,0.549,2.07443390393626e-88,"8","PSMC1"
1.09377073258688e-92,0.373341762590025,1,1,2.09894603583421e-88,"8","HNRNPA1"
1.38245806592441e-92,0.866511604981325,0.888,0.574,2.65293702850895e-88,"8","HSPA5"
1.71663184408903e-92,0.822894644741698,0.88,0.571,3.29421650880684e-88,"8","MRTO4"
4.12295206957965e-92,0.959302040700956,0.697,0.34,7.91194502152335e-88,"8","LAP3"
6.97788986080905e-92,0.621124168082568,0.993,0.91,1.33905706428926e-87,"8","NUCB2"
7.26619629948532e-92,0.91145517753194,0.699,0.332,1.39438306987123e-87,"8","AURKA"
8.06235178323357e-92,0.984522325908225,0.667,0.307,1.54716530720252e-87,"8","ZMPSTE24"
8.77497049950438e-92,0.655810204934442,0.968,0.804,1.68391683885489e-87,"8","SNRPA1"
1.37102439435512e-91,0.929316232168996,0.713,0.35,2.63099581276747e-87,"8","SLC38A5"
1.97287233550855e-91,0.93699457625431,0.625,0.271,3.78594201184092e-87,"8","FH"
2.37213264370547e-91,0.527371243732421,0.998,0.978,4.55212254327079e-87,"8","PKM"
2.82389957783215e-91,0.798342608947271,0.865,0.535,5.4190632898599e-87,"8","PSMC6"
3.29153162034732e-91,0.480973773906319,0.999,0.949,6.31644917944651e-87,"8","PPA1"
4.72112626366679e-91,0.868466503930267,0.8,0.434,9.05984129997657e-87,"8","GRPEL1"
4.79622982343764e-91,0.69141904605702,0.96,0.748,9.20396503117683e-87,"8","RAB8A"
2.23067961248651e-90,0.531890927054173,0.991,0.917,4.28067417636161e-86,"8","APEX1"
2.4197023748297e-90,0.554199739403674,0.992,0.919,4.64340885729819e-86,"8","PSMB3"
5.02454311243037e-90,0.89363030515831,0.76,0.405,9.64209823275388e-86,"8","SDAD1"
5.08044657910738e-90,0.97032698213788,0.547,0.22,9.74937698530707e-86,"8","ARV1"
6.65170116785238e-90,1.07395239613942,0.504,0.202,1.27646145411087e-85,"8","KIF14"
6.69075743153268e-90,0.694619284057739,0.946,0.695,1.28395635111112e-85,"8","VPS28"
2.49289667367155e-89,0.904263739243013,0.685,0.328,4.7838687167757e-85,"8","CTNNBL1"
3.52029171073296e-89,0.792465221361798,0.855,0.511,6.75543979289656e-85,"8","CAPZA2"
3.75171841511972e-89,0.584897675319914,0.978,0.84,7.19954763861473e-85,"8","ANP32A"
3.80316813533966e-89,0.785179916910927,0.888,0.547,7.2982796517168e-85,"8","ARHGAP15"
3.9069300701792e-89,0.892307890416081,0.787,0.435,7.49739880467389e-85,"8","STIP1"
4.18657204357335e-89,0.488759350201211,0.999,0.963,8.03403175161725e-85,"8","H2AFY"
1.06539217378857e-88,1.11385977827485,0.367,0.121,2.04448758150026e-84,"8","STX18"
1.11941972600589e-88,0.746108471067578,0.913,0.605,2.14816645420531e-84,"8","MRPL3"
1.14486098002423e-88,0.487393948728665,0.999,0.968,2.1969882206665e-84,"8","MYDGF"
2.79247593522139e-88,0.950584461518913,0.657,0.301,5.35876131968984e-84,"8","NUP37"
3.814466923285e-88,0.801877745644032,0.791,0.411,7.31996202578391e-84,"8","ASPM"
4.1308577497778e-88,0.337370092981073,1,0.997,7.9271160218236e-84,"8","PPIA"
2.01498353517512e-87,1.09082416748206,0.522,0.215,3.86675340400106e-83,"8","NCAPH"
2.4256195536742e-87,0.84033543673427,0.816,0.457,4.65476392350078e-83,"8","EIF4A3"
2.45849912721284e-87,0.712138858164815,0.946,0.703,4.71785982512144e-83,"8","LMAN1"
3.22289901412799e-87,0.849528612928896,0.771,0.408,6.18474320811161e-83,"8","RPF1"
3.81640572577668e-87,0.853305753373901,0.825,0.479,7.32368258776545e-83,"8","CPSF6"
5.54332337243294e-87,1.22340000764316,0.349,0.115,1.06376375516988e-82,"8","KPTN"
6.35245780766646e-87,0.686426870088647,0.937,0.683,1.21903665329119e-82,"8","SRI"
1.32386070487523e-86,0.462847962451751,0.997,0.952,2.54048869265556e-82,"8","ARF1"
2.03288578108981e-86,0.715193729308663,0.942,0.657,3.90110781391134e-82,"8","HMG20B"
2.97503347104875e-86,0.773634192026207,0.885,0.543,5.70908923094255e-82,"8","ETFB"
7.70952974737656e-86,0.445267871324871,0.997,0.957,1.47945875852156e-81,"8","ENY2"
8.39546018656348e-86,0.725965109422847,0.937,0.712,1.61108880980153e-81,"8","GPATCH4"
1.4552157915045e-85,0.97256091013631,0.473,0.18,2.79255910389714e-81,"8","MRPL39"
1.62350016529653e-85,0.715375099727665,0.909,0.635,3.11549681720403e-81,"8","NMI"
1.8638585890415e-85,0.636888120747876,0.983,0.842,3.57674463237064e-81,"8","RAP1B"
2.11480329566246e-85,1.07150414851009,0.438,0.163,4.05830752437627e-81,"8","PRR11"
2.66359469205213e-85,0.80782226593545,0.946,0.737,5.11143821404803e-81,"8","UBC"
5.02790340779174e-85,0.970597164306749,0.566,0.245,9.64854663955236e-81,"8","PIGK"
1.16874934145292e-84,0.814866822208899,0.871,0.562,2.24282998624816e-80,"8","SMARCC1"
1.48653807507148e-84,0.626296934049125,0.971,0.812,2.85266656606216e-80,"8","SSB"
1.70152039781257e-84,0.642604802581648,0.947,0.731,3.26521764340232e-80,"8","SDHC"
1.8748283961462e-84,0.809573487490498,0.857,0.542,3.59779569220455e-80,"8","PDHA1"
2.02255907567427e-84,0.769586404131588,0.89,0.56,3.88129086621893e-80,"8","C1D"
2.1378888070205e-84,0.815558226191583,0.83,0.487,4.10260862067234e-80,"8","YARS"
3.0375959696104e-84,0.934011879072913,0.558,0.236,5.82914666568236e-80,"8","KIF2C"
3.38958940841794e-84,0.612176543770507,0.96,0.737,6.50462207475402e-80,"8","UBE2V2"
3.94148496302513e-84,0.841968403044514,0.789,0.445,7.56370964404523e-80,"8","ACAT1"
4.45672247233141e-84,0.668455288734757,0.972,0.824,8.55245042440398e-80,"8","APLP2"
5.31858740088538e-84,0.992821213955644,0.46,0.175,1.02063692222991e-79,"8","PHAX"
5.3931062455241e-84,0.871269921471665,0.677,0.319,1.03493708851608e-79,"8","TROAP"
5.95015639351481e-84,0.569021829989704,0.967,0.806,1.14183501191549e-79,"8","NDUFA12"
9.08516970251603e-84,0.610511201901181,0.973,0.738,1.74344406591283e-79,"8","GGH"
1.08312853931744e-83,0.772155639727228,0.788,0.406,2.07852366695016e-79,"8","GTSE1"
1.2104719872852e-83,0.923355314915323,0.584,0.256,2.32289574360031e-79,"8","SUN2"
2.75264530357277e-83,0.885852836828328,0.693,0.335,5.28232633755614e-79,"8","ACTL6A"
3.6349230685659e-83,0.72965118400018,0.879,0.575,6.97541736857796e-79,"8","SAE1"
5.43143947435141e-83,0.971532072792243,0.565,0.246,1.04229323512804e-78,"8","NOL10"
1.46988375450517e-82,0.493093090291855,0.992,0.922,2.82070692489542e-78,"8","BSG"
1.69962265370316e-82,0.499720143805369,0.99,0.906,3.26157587245636e-78,"8","POLR2E"
2.88324037816285e-82,0.447514472979559,1,0.97,5.53293828569452e-78,"8","TAGLN2"
3.06819177769206e-82,0.697196495194705,0.915,0.623,5.88786002139106e-78,"8","ITPA"
3.84003527931828e-82,0.499215447559056,0.991,0.897,7.36902770101177e-78,"8","ACTR3"
5.95271735827739e-82,0.797678884456974,0.748,0.379,1.14232646105343e-77,"8","CDCA8"
6.6784802437633e-82,0.80120721120644,0.827,0.493,1.28160035877818e-77,"8","PPAN"
8.91292965595815e-82,0.71235607588557,0.899,0.562,1.71039120097837e-77,"8","CCNA2"
1.43555086647244e-81,0.887748929946364,0.752,0.406,2.75482211276061e-77,"8","PLIN3"
1.92661039703631e-81,0.758688049400112,0.908,0.64,3.69716535191269e-77,"8","PLEK"
3.60244612550356e-81,0.597212598088119,0.967,0.8,6.91309411484134e-77,"8","CREG1"
4.24724887122454e-81,0.724313103110959,0.889,0.597,8.15047058387989e-77,"8","NSMCE1"
8.23991482997782e-81,0.810311872544256,0.795,0.439,1.58123965587274e-76,"8","COPS6"
1.46592970196256e-80,0.621993755624601,0.952,0.758,2.81311909806615e-76,"8","SRP72"
2.34771562676119e-80,0.795558694094206,0.827,0.463,4.50526628775472e-76,"8","LARP7"
3.49794307424868e-80,0.71756029019712,0.978,0.797,6.71255275948322e-76,"8","UBE2S"
8.81339002980182e-80,0.877356729269552,0.624,0.296,1.69128954671897e-75,"8","MSMO1"
1.24733455542318e-79,0.31159274637633,1,0.995,2.39363501185709e-75,"8","ERH"
1.27547989768354e-79,0.53561520532344,0.984,0.861,2.44764592365471e-75,"8","NOL7"
1.66304128359041e-79,0.714553059906109,0.911,0.61,3.19137622321e-75,"8","RCC1"
2.19891276860256e-79,0.576648846715134,0.978,0.831,4.21971360294832e-75,"8","TMBIM4"
6.17922700233928e-79,0.648231658150126,0.943,0.723,1.18579366174891e-74,"8","AHSA1"
1.04109566797643e-78,0.765489462535218,0.859,0.541,1.99786258684676e-74,"8","SDCBP"
3.01831866293913e-78,0.829171275456968,0.711,0.363,5.79215351418019e-74,"8","PPIL1"
3.81499898310139e-78,0.748486560015694,0.853,0.526,7.32098304857157e-74,"8","DPM1"
4.41213936381526e-78,0.512193931073963,0.989,0.893,8.46689543916147e-74,"8","ACTR2"
4.63123230763481e-78,0.521619614745069,0.989,0.851,8.88733479835121e-74,"8","GHITM"
5.56932194106221e-78,0.691476468354937,0.895,0.58,1.06875288048984e-73,"8","DCAF7"
1.24409803849943e-77,0.563424664644461,0.977,0.847,2.38742413588042e-73,"8","LMAN2"
1.59645498225087e-77,1.13735856334342,0.297,0.094,3.06359711093941e-73,"8","NSDHL"
1.95340198714867e-77,0.727247157060372,0.905,0.659,3.7485784133383e-73,"8","C14orf119"
3.57874185838298e-77,1.12490710578614,0.376,0.138,6.86760562623693e-73,"8","BORA"
6.08752515601091e-77,0.559973043312782,0.974,0.83,1.16819607743849e-72,"8","CDC37"
6.25603167226645e-77,0.935454588978113,0.539,0.233,1.20053247790793e-72,"8","CKAP5"
9.99531636751854e-77,0.498083197048644,0.998,0.946,1.91810121092681e-72,"8","P4HB"
2.1062908044539e-76,0.866247955259569,0.509,0.21,4.04197205374704e-72,"8","EIF2B3"
4.87459118708622e-76,0.552067894745753,0.967,0.793,9.35434048801846e-72,"8","AK6"
6.43314029150806e-76,0.533882710968564,0.973,0.85,1.2345196219404e-71,"8","PRDX4"
9.01295678732734e-76,0.855826041865655,0.622,0.288,1.72958640748812e-71,"8","SLC25A38"
1.24760412215829e-75,0.859302843252827,0.658,0.324,2.39415231042175e-71,"8","ATG4B"
1.48662468726783e-75,1.2701293964061,0.382,0.146,2.85283277486696e-71,"8","ANXA1"
1.69160263969856e-75,0.842148603816735,0.595,0.269,3.24618546558155e-71,"8","CIAPIN1"
2.6477407670162e-75,0.980312707332371,0.484,0.201,5.08101453190409e-71,"8","BUB1B"
3.84948228763422e-75,0.530525768319457,1,0.985,7.38715650997007e-71,"8","CD74"
3.94962577251314e-75,0.606088272157639,0.961,0.769,7.57933185745272e-71,"8","SURF4"
4.59171375947201e-75,0.87807049191991,0.441,0.17,8.8114987044268e-71,"8","BLVRA"
4.72376598890478e-75,0.699210031647841,0.887,0.592,9.06490693270828e-71,"8","OTUB1"
9.69400103355455e-75,0.671983110327094,0.932,0.711,1.86027879833912e-70,"8","PDIA3"
9.81939501892702e-75,0.538605033447565,0.976,0.842,1.88434190413209e-70,"8","TMED10"
1.00494593558717e-74,0.749960982008403,0.849,0.518,1.92849125039178e-70,"8","GLOD4"
1.96234775925142e-74,0.668128843073665,0.921,0.633,3.76574535000347e-70,"8","PYCR1"
2.21753563570937e-74,0.98903021312746,0.392,0.146,4.25545088492628e-70,"8","UQCC1"
4.37476401230149e-74,1.2034579251948,0.258,0.078,8.39517213960657e-70,"8","ZC3HC1"
4.44371149349105e-74,0.825067698445531,0.68,0.334,8.52748235600933e-70,"8","RANGAP1"
6.96056654083933e-74,0.27161291958653,1,0.999,1.33573271918707e-69,"8","ARPC2"
1.32772479621516e-73,0.802627011310519,0.764,0.427,2.5479038839369e-69,"8","USO1"
1.6393930886237e-73,0.801177065506741,0.726,0.377,3.14599533706888e-69,"8","IFI6"
6.43098673155272e-73,0.721240412823469,0.852,0.547,1.23410635378497e-68,"8","FAM50A"
6.61716100596916e-73,0.670301121622479,0.895,0.615,1.26983319704548e-68,"8","EIF2S1"
8.16637853429216e-73,0.549774134780695,0.972,0.833,1.56712804073067e-68,"8","AK2"
8.73345208498315e-73,0.660360540934417,0.911,0.656,1.67594945510827e-68,"8","RPN2"
2.14500688520817e-72,1.05380159669406,0.307,0.102,4.11626821271447e-68,"8","TBL2"
2.57371813892498e-72,0.774790874551645,0.72,0.38,4.93896510859703e-68,"8","POP4"
2.83947204500552e-72,0.671188593857669,0.853,0.527,5.44894685436559e-68,"8","TMX2"
6.48217838871429e-72,1.15896798608166,0.333,0.119,1.24393003279427e-67,"8","ARHGEF39"
1.02096758081746e-71,0.973325384848544,0.358,0.129,1.95923678758871e-67,"8","SLU7"
1.23839201989485e-71,0.626020656822569,0.949,0.73,2.37647428617821e-67,"8","CCT7"
1.2720476255321e-71,0.950996713489176,0.413,0.161,2.4410593933961e-67,"8","MTERF3"
1.29346974149691e-71,0.6948890328655,0.877,0.584,2.48216843393257e-67,"8","MRPS35"
1.44148421015707e-71,0.492765623803314,0.989,0.924,2.76620819929141e-67,"8","SON"
1.50918821542092e-71,0.838253973709597,0.67,0.341,2.89613218539275e-67,"8","ADH5"
1.76694200161486e-71,0.830386178688299,0.701,0.37,3.39076170109892e-67,"8","CDC73"
2.84066950264448e-71,0.491854045964315,0.976,0.873,5.45124477557476e-67,"8","EIF3G"
2.8910971874549e-71,0.501237780304537,0.984,0.878,5.54801550272596e-67,"8","HDGF"
1.30334822255691e-70,0.485437743641479,0.989,0.91,2.50112523908671e-66,"8","PFDN2"
1.73415163366744e-70,0.418037610325293,1,0.998,3.32783698500782e-66,"8","ALDOA"
1.74228229454343e-70,0.860672205052978,0.612,0.293,3.34343972322884e-66,"8","SWAP70"
5.39876006151344e-70,0.688691953140822,0.827,0.478,1.03602205580443e-65,"8","UBE2F"
8.01793954743598e-70,0.628652923707693,0.917,0.651,1.53864259915296e-65,"8","YTHDF2"
8.12616325022311e-70,0.923796337399298,0.401,0.155,1.55941072771782e-65,"8","PEX19"
8.51669708386594e-70,0.471105099692112,0.988,0.899,1.63435417039387e-65,"8","PSME1"
9.00701884584335e-70,0.79801181097882,0.663,0.331,1.72844691651734e-65,"8","DCTN6"
9.93076342793128e-70,0.798003849895989,0.686,0.348,1.90571350182001e-65,"8","PRC1"
1.16034570402368e-69,0.503333299623904,0.972,0.846,2.22670340602143e-65,"8","PSMB6"
1.66801651046464e-69,0.550246366182459,0.954,0.771,3.20092368358164e-65,"8","CTSD"
2.04050762193514e-69,0.732941174037876,0.683,0.344,3.91573412649354e-65,"8","SNAP23"
4.3957104239792e-69,0.907984384836419,0.388,0.147,8.43536830361608e-65,"8","C6orf203"
4.97413289962545e-69,0.81637393689365,0.601,0.286,9.54536103438125e-65,"8","RRP9"
5.16942761922684e-69,0.918938379548654,0.489,0.214,9.92013160129631e-65,"8","DEPDC1"
6.99505522374757e-69,0.74375133208437,0.761,0.422,1.34235109743716e-64,"8","CHORDC1"
7.43894040731716e-69,0.492634754081428,0.986,0.864,1.42753266416416e-64,"8","PPIG"
7.48334820842512e-69,0.798569742689767,0.587,0.269,1.43605452119678e-64,"8","PTRH2"
1.08785031490808e-68,0.489548159872636,0.992,0.922,2.08758475430861e-64,"8","LAPTM5"
4.49942104365232e-68,0.50677988970439,0.983,0.868,8.63438898276881e-64,"8","ELAVL1"
5.26209241141438e-68,0.762518658247026,0.78,0.44,1.00979553375042e-63,"8","OIP5"
6.29989520078827e-68,0.50536767312262,0.968,0.83,1.20894988903127e-63,"8","DDX18"
8.42350999482931e-68,0.733579040515792,0.914,0.712,1.61647156800775e-63,"8","CAT"
1.0402027116538e-67,0.795445280527277,0.653,0.327,1.99614900366364e-63,"8","MFAP1"
1.396522035986e-67,0.519454301449614,0.984,0.916,2.67992578705713e-63,"8","CORO1A"
1.51345577957733e-67,0.930777363232323,0.37,0.139,2.9043216410089e-63,"8","GOT1"
1.61405864336526e-67,0.417914156075331,0.993,0.932,3.09737853661794e-63,"8","PSMA1"
1.87220464011534e-67,0.778041186244358,0.555,0.248,3.59276070438135e-63,"8","PAAF1"
1.94626352893491e-67,1.08077064030619,0.299,0.103,3.73487971202608e-63,"8","DNAJC17"
2.59709358232966e-67,0.425136406401873,0.998,0.958,4.98382258449062e-63,"8","GSPT1"
3.14588041344046e-67,0.847311489893554,0.443,0.182,6.03694451339223e-63,"8","DNAJC11"
4.1592291811232e-67,0.747953331017391,0.728,0.396,7.98156079857542e-63,"8","ACTN1"
4.3918605651508e-67,0.432642414618928,0.993,0.928,8.42798042452439e-63,"8","SEC61G"
5.9359002990176e-67,0.530033861179709,0.952,0.778,1.13909926738148e-62,"8","RNF181"
1.15094391557923e-66,0.716798663039344,0.797,0.461,2.20866137399654e-62,"8","SEC13"
1.19598448171123e-66,0.785322012512999,0.672,0.351,2.29509422040384e-62,"8","GOSR1"
1.68861418392797e-66,0.616960117188206,0.903,0.6,3.24045061895778e-62,"8","MRPL50"
1.85718019943618e-66,0.803902359573895,0.54,0.243,3.56392880271803e-62,"8","MICU2"
1.94966618239421e-66,0.585705882826542,0.923,0.671,3.74140940401449e-62,"8","POLR2G"
2.15080275140829e-66,0.709933014735524,0.799,0.471,4.12739047995251e-62,"8","NDUFAF4"
