"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
6.16237841812571e-28,-0.954649281739789,0.092,0.146,1.18256041843832e-23,"TMEM106A"
6.35198456645949e-28,0.591456955404891,0.133,0.075,1.21894583830358e-23,"MPND"
6.40093008397489e-28,-0.469560063484895,0.463,0.501,1.22833848311478e-23,"NRIP1"
6.55071074972602e-28,0.4625859617034,0.247,0.169,1.25708139287242e-23,"ASRGL1"
6.60436040518999e-28,0.367428018402193,0.245,0.166,1.26737676175596e-23,"NOM1"
6.88262714894204e-28,0.336265653207527,0.245,0.163,1.32077614988198e-23,"PAXIP1-AS1"
7.65871945560528e-28,0.251147240892026,0.599,0.485,1.46970826353065e-23,"RNF10"
7.74715935268505e-28,0.345775693476712,0.297,0.208,1.48667987978026e-23,"AGBL5"
8.33237921985722e-28,0.476018478488548,0.15,0.088,1.5989835722906e-23,"ZNF599"
8.6594436081646e-28,0.311725757584381,0.366,0.268,1.66174722840679e-23,"R3HDM1"
8.98925218788241e-28,0.319268873861291,0.416,0.315,1.72503749485463e-23,"NIT2"
1.17406606629753e-27,0.278296288900674,0.383,0.279,2.25303278122495e-23,"C12orf29"
1.27168434670305e-27,0.371876766396886,0.218,0.142,2.44036226132316e-23,"ZNF174"
1.30624531187865e-27,-0.544452282211697,0.345,0.4,2.50668475349513e-23,"BTG3"
1.43913047727598e-27,0.42829342648979,0.199,0.128,2.7616913858926e-23,"CCDC94"
1.46948886592701e-27,0.278841277358393,0.463,0.356,2.81994913371393e-23,"STK16"
1.4900486139856e-27,-0.829279608814424,0.15,0.209,2.85940329023836e-23,"SLC16A1-AS1"
1.53557942421375e-27,0.289190109681821,0.393,0.292,2.94677691506619e-23,"MRS2"
1.59868522048258e-27,0.321629779229422,0.281,0.195,3.06787693810608e-23,"GPR89A"
1.62326502560347e-27,-0.946802028753898,0.091,0.144,3.11504558413306e-23,"PTGIR"
1.65173395824384e-27,0.403149572349609,0.183,0.114,3.16967746586994e-23,"DDX19A"
1.71087267678705e-27,0.377511153139479,0.281,0.196,3.28316466675434e-23,"SUCO"
1.71640955826966e-27,0.422327000673505,0.192,0.121,3.29378994231948e-23,"PMM1"
1.73178335336496e-27,0.340710407189524,0.293,0.206,3.32329225510736e-23,"PBX2"
1.74962385720858e-27,-0.930461178331521,0.131,0.187,3.35752818198327e-23,"NFAT5"
1.77078143343158e-27,-0.374921552732042,0.588,0.612,3.3981295707552e-23,"TPSB2"
1.78192967276368e-27,0.292670857765555,0.375,0.277,3.4195230420335e-23,"AC009005.2"
1.82468532385358e-27,0.42537343524478,0.184,0.115,3.50157113647501e-23,"SPIDR"
1.84522957295606e-27,0.551749142108866,0.134,0.077,3.54099555050268e-23,"MROH1"
1.96097862151087e-27,0.758382673162973,0.113,0.062,3.76311797467936e-23,"TMPRSS9"
2.16744531091405e-27,0.468757051183642,0.166,0.101,4.15932755164407e-23,"RCAN1"
2.49281336571539e-27,0.265699233180089,0.427,0.32,4.78370884880784e-23,"MPHOSPH10"
2.56532242837309e-27,0.290574979877674,0.425,0.324,4.92285374004796e-23,"TMEM138"
2.57981775650845e-27,0.256020679413606,0.382,0.279,4.95067027473971e-23,"DUS3L"
2.76129944740352e-27,0.669621582495224,0.11,0.059,5.29893363956735e-23,"ERCC2"
2.78588043473397e-27,0.257154576255886,0.611,0.503,5.34610455425449e-23,"MED10"
2.87875919587022e-27,0.497633681150934,0.144,0.084,5.52433889687495e-23,"C11orf49"
2.98089948177912e-27,-0.973106274160906,0.091,0.143,5.72034610553413e-23,"C9orf72"
2.98793784299958e-27,0.306220892792906,0.322,0.229,5.7338527207162e-23,"RP11-332H14.2"
3.04343436816109e-27,0.253925608969956,0.541,0.431,5.84035055250113e-23,"SBNO1"
3.29447297257916e-27,0.273160081517781,0.457,0.35,6.32209363437941e-23,"CTCF"
3.32137676071452e-27,0.271857187641786,0.35,0.252,6.37372200381117e-23,"CCDC6"
3.44491258305303e-27,0.73716927839078,0.101,0.052,6.61078724687877e-23,"RASA3"
3.65081199726935e-27,0.336841877017414,0.308,0.219,7.00590822275988e-23,"EP400"
3.8357020960165e-27,0.419051301782113,0.206,0.134,7.36071232225567e-23,"DDX51"
3.8909934644912e-27,0.293185770052034,0.372,0.274,7.46681645835861e-23,"CCDC71"
4.09898985166706e-27,0.289500328791847,0.388,0.289,7.86596152534909e-23,"CTD-3184A7.4"
4.36400417708712e-27,0.398906533103169,0.24,0.163,8.37452401583019e-23,"TRAF2"
5.12809608615805e-27,0.421353949863012,0.187,0.118,9.8408163893373e-23,"SIRT5"
5.16722715835178e-27,-0.531704024075009,0.346,0.398,9.91590891687706e-23,"PHF11"
5.3275001849052e-27,0.418057975505151,0.218,0.144,1.02234728548331e-22,"UBE3B"
6.16010375598479e-27,0.348016915920765,0.277,0.192,1.18212391077348e-22,"LIMA1"
6.38706750098763e-27,0.479717746535574,0.135,0.077,1.22567825343953e-22,"TAMM41"
6.54380147247393e-27,-0.977865246829115,0.086,0.137,1.25575550256775e-22,"CASP7"
6.84985269048248e-27,0.63868796500577,0.102,0.053,1.31448673130359e-22,"WDR4"
7.21676530692591e-27,-1.01447282403321,0.067,0.115,1.38489726239908e-22,"SYCE1L"
7.50844245677521e-27,0.259174497622624,0.535,0.423,1.44087010745516e-22,"CDKN2AIPNL"
7.63121768870748e-27,0.39379580386808,0.248,0.169,1.46443067446296e-22,"MPI"
7.68728267199584e-27,0.393827386434237,0.26,0.179,1.475189544756e-22,"RGS14"
8.13128492016752e-27,0.289825676782155,0.442,0.336,1.56039357618015e-22,"PRMT6"
8.14424967569762e-27,0.34697001173702,0.279,0.194,1.56288151276637e-22,"FASTK"
8.1754500947408e-27,0.599773514872004,0.118,0.065,1.56886887318076e-22,"DNAJC12"
